landmark,mean_l2,median_l2,std_l2,p90_l2,study_name,task_name,run_name,checkpoint_step,embedding_key,pooling,embedding_dim,ssl_method,init_mode,best_epoch,best_val_mean_l2,model_family,model_arch,patch_size,pretrain_data,feature_kind,objective,init,scale,task_family,paper_scope
iris_inferior,6.6846275329589835,5.600654125213623,4.6609625816345215,12.096473693847654,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-100k-vicreg-imagenet-50ksteps,50000,backbone,g4,32768,vicreg,imagenet,282,6.830241461269192,,,,,,vicreg,imagenet,100k,within,True
iris_superior,6.93660306930542,6.084489822387695,4.640069007873535,12.256011009216307,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-100k-vicreg-imagenet-50ksteps,50000,backbone,g4,32768,vicreg,imagenet,282,6.830241461269192,,,,,,vicreg,imagenet,100k,within,True
lateral_canthus,7.976318359375,6.861025810241699,4.893186092376709,14.202421188354492,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-100k-vicreg-imagenet-50ksteps,50000,backbone,g4,32768,vicreg,imagenet,282,6.830241461269192,,,,,,vicreg,imagenet,100k,within,True
lid_inferior,6.155789852142334,5.289743423461914,4.409121513366699,11.579843521118164,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-100k-vicreg-imagenet-50ksteps,50000,backbone,g4,32768,vicreg,imagenet,282,6.830241461269192,,,,,,vicreg,imagenet,100k,within,True
lid_superior,6.948091983795166,5.7559027671813965,5.005274295806885,13.119097709655762,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-100k-vicreg-imagenet-50ksteps,50000,backbone,g4,32768,vicreg,imagenet,282,6.830241461269192,,,,,,vicreg,imagenet,100k,within,True
medial_canthus,8.663025856018066,6.905982494354247,5.8885560035705575,15.744915962219238,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-100k-vicreg-imagenet-50ksteps,50000,backbone,g4,32768,vicreg,imagenet,282,6.830241461269192,,,,,,vicreg,imagenet,100k,within,True
sclera_inferior,6.876315593719482,5.86943244934082,4.755150318145752,12.92402172088623,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-100k-vicreg-imagenet-50ksteps,50000,backbone,g4,32768,vicreg,imagenet,282,6.830241461269192,,,,,,vicreg,imagenet,100k,within,True
sclera_superior,6.168859004974365,5.297677993774414,4.4289679527282715,11.457202911376953,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-100k-vicreg-imagenet-50ksteps,50000,backbone,g4,32768,vicreg,imagenet,282,6.830241461269192,,,,,,vicreg,imagenet,100k,within,True
iris_centroid,6.6000657081604,5.330854892730713,4.749125480651856,12.167854309082033,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,50000,backbone,g4,32768,vicreg,imagenet,421,6.777458224791647,,,,,,vicreg,imagenet,1m,within,True
iris_inferior,6.860495090484619,6.047303199768066,4.91752290725708,12.176168441772461,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,50000,backbone,g4,32768,vicreg,imagenet,421,6.777458224791647,,,,,,vicreg,imagenet,1m,within,True
iris_superior,6.892098426818848,5.707351207733153,5.014764785766602,12.639484405517578,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,50000,backbone,g4,32768,vicreg,imagenet,421,6.777458224791647,,,,,,vicreg,imagenet,1m,within,True
lateral_canthus,7.60066032409668,6.587766647338867,4.673288822174072,14.037882804870605,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,50000,backbone,g4,32768,vicreg,imagenet,421,6.777458224791647,,,,,,vicreg,imagenet,1m,within,True
lid_inferior,6.4924378395080575,5.316027641296387,4.81360387802124,11.83928108215332,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,50000,backbone,g4,32768,vicreg,imagenet,421,6.777458224791647,,,,,,vicreg,imagenet,1m,within,True
lid_superior,7.2305870056152335,6.009904384613037,5.32370662689209,14.054192543029785,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,50000,backbone,g4,32768,vicreg,imagenet,421,6.777458224791647,,,,,,vicreg,imagenet,1m,within,True
medial_canthus,8.278630256652832,7.0661678314208975,5.6869330406188965,15.59130859375,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,50000,backbone,g4,32768,vicreg,imagenet,421,6.777458224791647,,,,,,vicreg,imagenet,1m,within,True
sclera_inferior,7.17287540435791,6.182246685028076,5.209150314331055,13.409646034240724,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,50000,backbone,g4,32768,vicreg,imagenet,421,6.777458224791647,,,,,,vicreg,imagenet,1m,within,True
sclera_superior,6.55975866317749,5.245495319366455,4.82926082611084,11.86052417755127,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-1m-vicreg-imagenet-50ksteps,50000,backbone,g4,32768,vicreg,imagenet,421,6.777458224791647,,,,,,vicreg,imagenet,1m,within,True
iris_centroid,6.331987380981445,5.173513412475586,5.5707974433898935,11.208792686462402,external_vit_landmark_probe,celeb_within,baseline-dinov2-vitb14,0,patch_tokens,g4,12288,external_baseline,dinov2,313,6.2854035721450545,dinov2,vitb14,14.0,LVD-142M,patch_tokens_g4,external_baseline,dinov2,baseline,within,True
iris_inferior,6.897909164428711,5.813613414764403,5.993457794189452,12.372148513793945,external_vit_landmark_probe,celeb_within,baseline-dinov2-vitb14,0,patch_tokens,g4,12288,external_baseline,dinov2,313,6.2854035721450545,dinov2,vitb14,14.0,LVD-142M,patch_tokens_g4,external_baseline,dinov2,baseline,within,True
iris_superior,6.736023426055907,5.727694034576416,5.61200475692749,11.702014923095705,external_vit_landmark_probe,celeb_within,baseline-dinov2-vitb14,0,patch_tokens,g4,12288,external_baseline,dinov2,313,6.2854035721450545,dinov2,vitb14,14.0,LVD-142M,patch_tokens_g4,external_baseline,dinov2,baseline,within,True
lateral_canthus,7.178365707397461,6.184612274169923,6.237961292266847,12.367012977600098,external_vit_landmark_probe,celeb_within,baseline-dinov2-vitb14,0,patch_tokens,g4,12288,external_baseline,dinov2,313,6.2854035721450545,dinov2,vitb14,14.0,LVD-142M,patch_tokens_g4,external_baseline,dinov2,baseline,within,True
lid_inferior,6.141685962677003,4.738809585571289,5.693472385406494,11.473695755004885,external_vit_landmark_probe,celeb_within,baseline-dinov2-vitb14,0,patch_tokens,g4,12288,external_baseline,dinov2,313,6.2854035721450545,dinov2,vitb14,14.0,LVD-142M,patch_tokens_g4,external_baseline,dinov2,baseline,within,True
lid_superior,7.014355182647705,5.710258483886719,6.112300395965576,13.037793159484865,external_vit_landmark_probe,celeb_within,baseline-dinov2-vitb14,0,patch_tokens,g4,12288,external_baseline,dinov2,313,6.2854035721450545,dinov2,vitb14,14.0,LVD-142M,patch_tokens_g4,external_baseline,dinov2,baseline,within,True
medial_canthus,8.54796028137207,7.1882591247558585,6.7076148986816415,15.0464448928833,external_vit_landmark_probe,celeb_within,baseline-dinov2-vitb14,0,patch_tokens,g4,12288,external_baseline,dinov2,313,6.2854035721450545,dinov2,vitb14,14.0,LVD-142M,patch_tokens_g4,external_baseline,dinov2,baseline,within,True
sclera_inferior,6.688490390777588,5.49053955078125,5.755686283111572,11.78870677947998,external_vit_landmark_probe,celeb_within,baseline-dinov2-vitb14,0,patch_tokens,g4,12288,external_baseline,dinov2,313,6.2854035721450545,dinov2,vitb14,14.0,LVD-142M,patch_tokens_g4,external_baseline,dinov2,baseline,within,True
sclera_superior,6.185730457305907,4.768362045288086,5.691227912902832,11.483232498168945,external_vit_landmark_probe,celeb_within,baseline-dinov2-vitb14,0,patch_tokens,g4,12288,external_baseline,dinov2,313,6.2854035721450545,dinov2,vitb14,14.0,LVD-142M,patch_tokens_g4,external_baseline,dinov2,baseline,within,True
iris_centroid,6.384421825408936,5.250797748565674,4.997289180755615,10.98078155517578,external_vit_landmark_probe,celeb_within,baseline-mae-vitb16-in1k-pretrain,0,patch_tokens,g4,12288,external_baseline,mae,421,6.516235239518796,mae,vitb16,16.0,ImageNet-1K,patch_tokens_g4,external_baseline,mae,baseline,within,True
iris_inferior,6.765406608581543,5.707102298736572,5.315646171569824,11.164340019226074,external_vit_landmark_probe,celeb_within,baseline-mae-vitb16-in1k-pretrain,0,patch_tokens,g4,12288,external_baseline,mae,421,6.516235239518796,mae,vitb16,16.0,ImageNet-1K,patch_tokens_g4,external_baseline,mae,baseline,within,True
iris_superior,6.727025032043457,5.870220184326173,5.149020195007324,11.332737922668455,external_vit_landmark_probe,celeb_within,baseline-mae-vitb16-in1k-pretrain,0,patch_tokens,g4,12288,external_baseline,mae,421,6.516235239518796,mae,vitb16,16.0,ImageNet-1K,patch_tokens_g4,external_baseline,mae,baseline,within,True
lateral_canthus,8.27820873260498,7.254729270935059,5.672395706176758,15.083369255065918,external_vit_landmark_probe,celeb_within,baseline-mae-vitb16-in1k-pretrain,0,patch_tokens,g4,12288,external_baseline,mae,421,6.516235239518796,mae,vitb16,16.0,ImageNet-1K,patch_tokens_g4,external_baseline,mae,baseline,within,True
lid_inferior,6.1946563720703125,5.2270240783691415,4.904026508331299,10.578484535217283,external_vit_landmark_probe,celeb_within,baseline-mae-vitb16-in1k-pretrain,0,patch_tokens,g4,12288,external_baseline,mae,421,6.516235239518796,mae,vitb16,16.0,ImageNet-1K,patch_tokens_g4,external_baseline,mae,baseline,within,True
lid_superior,7.1888957023620605,6.057416915893555,5.516072750091553,12.16269302368164,external_vit_landmark_probe,celeb_within,baseline-mae-vitb16-in1k-pretrain,0,patch_tokens,g4,12288,external_baseline,mae,421,6.516235239518796,mae,vitb16,16.0,ImageNet-1K,patch_tokens_g4,external_baseline,mae,baseline,within,True
medial_canthus,8.286982536315918,6.950434684753418,5.5346031188964835,14.47921657562256,external_vit_landmark_probe,celeb_within,baseline-mae-vitb16-in1k-pretrain,0,patch_tokens,g4,12288,external_baseline,mae,421,6.516235239518796,mae,vitb16,16.0,ImageNet-1K,patch_tokens_g4,external_baseline,mae,baseline,within,True
sclera_inferior,6.671642780303955,5.5029072761535645,5.4199299812316895,11.501834869384766,external_vit_landmark_probe,celeb_within,baseline-mae-vitb16-in1k-pretrain,0,patch_tokens,g4,12288,external_baseline,mae,421,6.516235239518796,mae,vitb16,16.0,ImageNet-1K,patch_tokens_g4,external_baseline,mae,baseline,within,True
sclera_superior,6.181431770324707,5.1385416984558105,4.936644077301025,10.516349792480467,external_vit_landmark_probe,celeb_within,baseline-mae-vitb16-in1k-pretrain,0,patch_tokens,g4,12288,external_baseline,mae,421,6.516235239518796,mae,vitb16,16.0,ImageNet-1K,patch_tokens_g4,external_baseline,mae,baseline,within,True
iris_centroid,4.306920528411865,3.5139949321746826,4.224637031555177,7.225081443786621,followup_50k_landmark_probe,celeb_within,baseline-seginit,0,backbone,g4,32768,baseline,seg_init,513,4.7943275144191375,,,,,,baseline,,baseline,within,False
iris_inferior,4.7015509605407715,3.9077563285827637,4.522699356079102,8.279874801635742,followup_50k_landmark_probe,celeb_within,baseline-seginit,0,backbone,g4,32768,baseline,seg_init,513,4.7943275144191375,,,,,,baseline,,baseline,within,False
iris_superior,4.96284294128418,4.330975532531738,4.361077308654785,8.815707206726074,followup_50k_landmark_probe,celeb_within,baseline-seginit,0,backbone,g4,32768,baseline,seg_init,513,4.7943275144191375,,,,,,baseline,,baseline,within,False
lateral_canthus,6.795750141143799,5.64555549621582,6.494872093200684,11.82131576538086,followup_50k_landmark_probe,celeb_within,baseline-seginit,0,backbone,g4,32768,baseline,seg_init,513,4.7943275144191375,,,,,,baseline,,baseline,within,False
lid_inferior,4.257225036621094,3.4318044185638428,4.2990384101867685,7.541609287261963,followup_50k_landmark_probe,celeb_within,baseline-seginit,0,backbone,g4,32768,baseline,seg_init,513,4.7943275144191375,,,,,,baseline,,baseline,within,False
lid_superior,4.6221466064453125,3.8094332218170166,4.493539810180664,7.816892623901367,followup_50k_landmark_probe,celeb_within,baseline-seginit,0,backbone,g4,32768,baseline,seg_init,513,4.7943275144191375,,,,,,baseline,,baseline,within,False
medial_canthus,7.166330337524414,5.882932186126709,6.28328275680542,12.780374526977539,followup_50k_landmark_probe,celeb_within,baseline-seginit,0,backbone,g4,32768,baseline,seg_init,513,4.7943275144191375,,,,,,baseline,,baseline,within,False
sclera_inferior,4.583240509033203,3.7971484661102295,4.651400089263916,7.796437740325928,followup_50k_landmark_probe,celeb_within,baseline-seginit,0,backbone,g4,32768,baseline,seg_init,513,4.7943275144191375,,,,,,baseline,,baseline,within,False
sclera_superior,4.319884300231934,3.5674543380737305,4.3131608963012695,7.559120178222656,followup_50k_landmark_probe,celeb_within,baseline-seginit,0,backbone,g4,32768,baseline,seg_init,513,4.7943275144191375,,,,,,baseline,,baseline,within,False
iris_centroid,13.878243446350098,11.80025863647461,9.872359275817873,25.0709171295166,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-10k-infonce-seginit-50ksteps,50000,backbone,g4,32768,infonce,seg_init,385,11.937893992564714,,,,,,infonce,,10k,within,False
iris_inferior,14.97229290008545,12.955204963684082,10.514663696289062,27.73240852355957,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-10k-infonce-seginit-50ksteps,50000,backbone,g4,32768,infonce,seg_init,385,11.937893992564714,,,,,,infonce,,10k,within,False
iris_superior,13.201848030090332,11.085577964782717,9.326035499572754,23.49664306640625,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-10k-infonce-seginit-50ksteps,50000,backbone,g4,32768,infonce,seg_init,385,11.937893992564714,,,,,,infonce,,10k,within,False
lateral_canthus,16.035497665405273,14.1327486038208,10.17308521270752,29.722108840942386,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-10k-infonce-seginit-50ksteps,50000,backbone,g4,32768,infonce,seg_init,385,11.937893992564714,,,,,,infonce,,10k,within,False
lid_inferior,13.612338066101074,11.482593536376953,9.65554904937744,24.74860572814941,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-10k-infonce-seginit-50ksteps,50000,backbone,g4,32768,infonce,seg_init,385,11.937893992564714,,,,,,infonce,,10k,within,False
lid_superior,13.027603149414062,10.714527130126953,9.350080490112305,23.706417083740234,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-10k-infonce-seginit-50ksteps,50000,backbone,g4,32768,infonce,seg_init,385,11.937893992564714,,,,,,infonce,,10k,within,False
medial_canthus,17.8743953704834,14.838900566101074,12.479546546936035,32.487422943115234,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-10k-infonce-seginit-50ksteps,50000,backbone,g4,32768,infonce,seg_init,385,11.937893992564714,,,,,,infonce,,10k,within,False
sclera_inferior,14.644086837768555,11.98247528076172,10.614192962646484,27.38804817199707,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-10k-infonce-seginit-50ksteps,50000,backbone,g4,32768,infonce,seg_init,385,11.937893992564714,,,,,,infonce,,10k,within,False
sclera_superior,13.739103317260742,11.577959060668945,9.720160484313963,24.898456573486328,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-10k-infonce-seginit-50ksteps,50000,backbone,g4,32768,infonce,seg_init,385,11.937893992564714,,,,,,infonce,,10k,within,False
iris_centroid,7.361405849456787,6.28810453414917,6.0614495277404785,13.380590438842773,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-100k-infonce-seginit-50ksteps,50000,backbone,g4,32768,infonce,seg_init,749,7.3676566504389855,,,,,,infonce,,100k,within,False
iris_inferior,7.9987993240356445,6.827624797821045,6.205460071563722,14.251826286315918,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-100k-infonce-seginit-50ksteps,50000,backbone,g4,32768,infonce,seg_init,749,7.3676566504389855,,,,,,infonce,,100k,within,False
iris_superior,7.578099727630615,6.46857213973999,6.008187770843506,13.205682754516602,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-100k-infonce-seginit-50ksteps,50000,backbone,g4,32768,infonce,seg_init,749,7.3676566504389855,,,,,,infonce,,100k,within,False
lateral_canthus,8.520562171936035,7.150769233703612,6.377377510070801,15.633746147155762,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-100k-infonce-seginit-50ksteps,50000,backbone,g4,32768,infonce,seg_init,749,7.3676566504389855,,,,,,infonce,,100k,within,False
lid_inferior,7.253342151641847,6.088696002960205,5.920576095581055,13.20736312866211,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-100k-infonce-seginit-50ksteps,50000,backbone,g4,32768,infonce,seg_init,749,7.3676566504389855,,,,,,infonce,,100k,within,False
lid_superior,7.319711685180664,6.102278709411621,5.9743852615356445,14.210152626037598,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-100k-infonce-seginit-50ksteps,50000,backbone,g4,32768,infonce,seg_init,749,7.3676566504389855,,,,,,infonce,,100k,within,False
medial_canthus,9.499972343444824,7.807943820953369,7.0620927810668945,17.6956787109375,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-100k-infonce-seginit-50ksteps,50000,backbone,g4,32768,infonce,seg_init,749,7.3676566504389855,,,,,,infonce,,100k,within,False
sclera_inferior,8.01455020904541,6.673581123352051,6.601200580596924,14.375078201293945,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-100k-infonce-seginit-50ksteps,50000,backbone,g4,32768,infonce,seg_init,749,7.3676566504389855,,,,,,infonce,,100k,within,False
sclera_superior,7.283856391906737,6.136162757873535,5.92563533782959,13.123270988464355,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-100k-infonce-seginit-50ksteps,50000,backbone,g4,32768,infonce,seg_init,749,7.3676566504389855,,,,,,infonce,,100k,within,False
iris_centroid,7.021852970123291,6.004225254058838,5.227951526641847,12.590765953063965,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-1m-infonce-seginit-50ksteps,50000,backbone,g4,32768,infonce,seg_init,828,6.87445065232574,,,,,,infonce,,1m,within,False
iris_inferior,7.4044318199157715,6.160036087036133,5.422280788421631,13.307537078857422,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-1m-infonce-seginit-50ksteps,50000,backbone,g4,32768,infonce,seg_init,828,6.87445065232574,,,,,,infonce,,1m,within,False
iris_superior,7.071638107299805,5.892991542816162,5.294426441192627,12.716147422790527,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-1m-infonce-seginit-50ksteps,50000,backbone,g4,32768,infonce,seg_init,828,6.87445065232574,,,,,,infonce,,1m,within,False
lateral_canthus,8.013395309448242,6.568605422973633,6.233580589294434,14.15447998046875,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-1m-infonce-seginit-50ksteps,50000,backbone,g4,32768,infonce,seg_init,828,6.87445065232574,,,,,,infonce,,1m,within,False
lid_inferior,6.812840461730957,5.730115413665772,5.308615207672119,12.384177207946776,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-1m-infonce-seginit-50ksteps,50000,backbone,g4,32768,infonce,seg_init,828,6.87445065232574,,,,,,infonce,,1m,within,False
lid_superior,6.674872398376465,5.510493755340576,5.144808769226074,12.299534797668455,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-1m-infonce-seginit-50ksteps,50000,backbone,g4,32768,infonce,seg_init,828,6.87445065232574,,,,,,infonce,,1m,within,False
medial_canthus,8.505352973937987,7.16791582107544,5.987075328826903,15.801797866821287,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-1m-infonce-seginit-50ksteps,50000,backbone,g4,32768,infonce,seg_init,828,6.87445065232574,,,,,,infonce,,1m,within,False
sclera_inferior,7.7626872062683105,6.4961371421813965,5.917567729949951,13.945205688476562,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-1m-infonce-seginit-50ksteps,50000,backbone,g4,32768,infonce,seg_init,828,6.87445065232574,,,,,,infonce,,1m,within,False
sclera_superior,6.757595539093018,5.60862398147583,5.285956859588623,12.072524070739744,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-1m-infonce-seginit-50ksteps,50000,backbone,g4,32768,infonce,seg_init,828,6.87445065232574,,,,,,infonce,,1m,within,False
iris_centroid,10.895781517028807,9.132779121398926,7.670489311218263,20.433984756469727,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-10k-lejepa-seginit-50ksteps,50000,backbone,g4,32768,lejepa,seg_init,984,10.523387830765524,,,,,,lejepa,,10k,within,False
iris_inferior,12.021332740783693,10.38510036468506,8.250414848327638,22.473468780517575,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-10k-lejepa-seginit-50ksteps,50000,backbone,g4,32768,lejepa,seg_init,984,10.523387830765524,,,,,,lejepa,,10k,within,False
iris_superior,10.334834098815918,8.888684272766113,7.398604869842528,19.401514053344727,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-10k-lejepa-seginit-50ksteps,50000,backbone,g4,32768,lejepa,seg_init,984,10.523387830765524,,,,,,lejepa,,10k,within,False
lateral_canthus,12.66074275970459,10.741302490234377,8.061630249023438,22.60067749023437,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-10k-lejepa-seginit-50ksteps,50000,backbone,g4,32768,lejepa,seg_init,984,10.523387830765524,,,,,,lejepa,,10k,within,False
lid_inferior,10.51809310913086,8.785588264465332,7.5799055099487305,20.43069648742676,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-10k-lejepa-seginit-50ksteps,50000,backbone,g4,32768,lejepa,seg_init,984,10.523387830765524,,,,,,lejepa,,10k,within,False
lid_superior,10.441400527954102,8.301998138427733,7.706316471099853,20.00766563415528,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-10k-lejepa-seginit-50ksteps,50000,backbone,g4,32768,lejepa,seg_init,984,10.523387830765524,,,,,,lejepa,,10k,within,False
medial_canthus,14.981172561645508,12.93463897705078,10.593717575073242,28.200176239013672,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-10k-lejepa-seginit-50ksteps,50000,backbone,g4,32768,lejepa,seg_init,984,10.523387830765524,,,,,,lejepa,,10k,within,False
sclera_inferior,11.992023468017578,9.77988338470459,8.30136775970459,22.832448959350586,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-10k-lejepa-seginit-50ksteps,50000,backbone,g4,32768,lejepa,seg_init,984,10.523387830765524,,,,,,lejepa,,10k,within,False
sclera_superior,10.620199203491213,8.821229934692383,7.6284546852111825,20.500274658203125,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-10k-lejepa-seginit-50ksteps,50000,backbone,g4,32768,lejepa,seg_init,984,10.523387830765524,,,,,,lejepa,,10k,within,False
iris_centroid,6.886903762817383,5.804901123046875,4.8059401512146,13.145742416381836,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-100k-lejepa-seginit-50ksteps,50000,backbone,g4,32768,lejepa,seg_init,367,6.936820577402584,,,,,,lejepa,,100k,within,False
iris_inferior,7.472518444061278,6.350210666656494,5.065924167633057,13.872919082641602,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-100k-lejepa-seginit-50ksteps,50000,backbone,g4,32768,lejepa,seg_init,367,6.936820577402584,,,,,,lejepa,,100k,within,False
iris_superior,7.169312000274657,5.897047996520996,4.926635265350342,13.196706771850586,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-100k-lejepa-seginit-50ksteps,50000,backbone,g4,32768,lejepa,seg_init,367,6.936820577402584,,,,,,lejepa,,100k,within,False
lateral_canthus,8.949362754821777,7.599047660827638,6.23454475402832,16.547815322875973,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-100k-lejepa-seginit-50ksteps,50000,backbone,g4,32768,lejepa,seg_init,367,6.936820577402584,,,,,,lejepa,,100k,within,False
lid_inferior,6.650774002075195,5.293455600738525,4.830888271331787,12.35287380218506,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-100k-lejepa-seginit-50ksteps,50000,backbone,g4,32768,lejepa,seg_init,367,6.936820577402584,,,,,,lejepa,,100k,within,False
lid_superior,6.85964822769165,5.505884647369385,4.97577428817749,12.910831451416016,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-100k-lejepa-seginit-50ksteps,50000,backbone,g4,32768,lejepa,seg_init,367,6.936820577402584,,,,,,lejepa,,100k,within,False
medial_canthus,9.489904403686523,7.9050750732421875,6.8136863708496085,17.319337844848633,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-100k-lejepa-seginit-50ksteps,50000,backbone,g4,32768,lejepa,seg_init,367,6.936820577402584,,,,,,lejepa,,100k,within,False
sclera_inferior,7.625191688537598,6.325716495513916,5.071758270263672,13.747950553894045,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-100k-lejepa-seginit-50ksteps,50000,backbone,g4,32768,lejepa,seg_init,367,6.936820577402584,,,,,,lejepa,,100k,within,False
sclera_superior,6.679566860198975,5.328412055969238,4.850605487823486,12.548951148986815,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-100k-lejepa-seginit-50ksteps,50000,backbone,g4,32768,lejepa,seg_init,367,6.936820577402584,,,,,,lejepa,,100k,within,False
iris_centroid,6.52177619934082,5.428024291992188,4.552743911743164,12.134535789489744,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-1m-lejepa-seginit-50ksteps,50000,backbone,g4,32768,lejepa,seg_init,422,6.840308634961237,,,,,,lejepa,,1m,within,False
iris_inferior,7.076921463012695,5.996857643127441,4.7832303047180185,13.025365829467773,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-1m-lejepa-seginit-50ksteps,50000,backbone,g4,32768,lejepa,seg_init,422,6.840308634961237,,,,,,lejepa,,1m,within,False
iris_superior,6.937693595886231,5.9523773193359375,4.678933143615723,12.69253158569336,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-1m-lejepa-seginit-50ksteps,50000,backbone,g4,32768,lejepa,seg_init,422,6.840308634961237,,,,,,lejepa,,1m,within,False
lateral_canthus,8.289009094238281,7.351054668426514,5.419818878173828,15.340521812438965,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-1m-lejepa-seginit-50ksteps,50000,backbone,g4,32768,lejepa,seg_init,422,6.840308634961237,,,,,,lejepa,,1m,within,False
lid_inferior,6.30704927444458,5.2112226486206055,4.531116962432861,11.58845329284668,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-1m-lejepa-seginit-50ksteps,50000,backbone,g4,32768,lejepa,seg_init,422,6.840308634961237,,,,,,lejepa,,1m,within,False
lid_superior,6.597014904022218,5.442826747894287,4.7870354652404785,12.769567489624025,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-1m-lejepa-seginit-50ksteps,50000,backbone,g4,32768,lejepa,seg_init,422,6.840308634961237,,,,,,lejepa,,1m,within,False
medial_canthus,8.872214317321777,7.45721435546875,6.2861061096191415,15.46870231628418,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-1m-lejepa-seginit-50ksteps,50000,backbone,g4,32768,lejepa,seg_init,422,6.840308634961237,,,,,,lejepa,,1m,within,False
sclera_inferior,7.13356876373291,6.034960746765138,4.879514694213867,13.220760345458984,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-1m-lejepa-seginit-50ksteps,50000,backbone,g4,32768,lejepa,seg_init,422,6.840308634961237,,,,,,lejepa,,1m,within,False
sclera_superior,6.3132262229919425,5.246370315551758,4.5409836769104,11.704509735107422,followup_50k_landmark_probe,celeb_within,geometry-fixedcompute-1m-lejepa-seginit-50ksteps,50000,backbone,g4,32768,lejepa,seg_init,422,6.840308634961237,,,,,,lejepa,,1m,within,False
